province,split,month,h,actual,stage1_mean,stage1_se,stage2_zhat,stage2_correction,stage2_abstained,final_mean_unclipped,final_mean,final_se,crps,fit_failed,error
LA-LM,2,2008-09,3,0.0,0.1678499408152532,0.6962341839813994,0.05716594810698308,0.03980088723178839,False,0.2076508280470416,0.2076508280470416,0.6962341839813994,0.18723201825320043,False,
LA-LP,2,2008-07,1,16.0,72.53945420901067,40.184268599961726,1.6083382898267249,64.6298978380002,False,137.16935204701088,137.16935204701088,40.184268599961726,98.52689620179362,False,
LA-LP,2,2008-08,2,13.0,40.35769683176315,42.87406038926475,0.7904318606867149,33.88902332868111,False,74.24672016044426,74.24672016044426,42.87406038926475,40.00946425821537,False,
LA-LP,2,2008-09,3,14.0,28.827161169600785,43.27230442891285,0.780767822159571,33.78562288878824,False,62.612784058389025,62.612784058389025,43.27230442891285,29.867846654940386,False,
LA-OU,2,2008-07,1,0.0,-0.003845135243670742,0.5557615930597336,0.31836778516980796,0.1769365874648715,False,0.17309145222120076,0.17309145222120076,0.5557615930597336,0.15121316880828253,False,
LA-OU,2,2008-08,2,0.0,0.002568898716494304,0.5844766095029081,0.19481766232881761,0.11386636674922974,False,0.11643526546572405,0.11643526546572405,0.5844766095029081,0.14581239321366415,False,
LA-OU,2,2008-09,3,0.0,0.005105984873331131,0.7149754406420245,0.1825558607591926,0.1305229569880878,False,0.13562894186141894,0.13562894186141894,0.7149754406420245,0.17731966651666115,False,
LA-PH,2,2008-07,1,,0.037263804333739006,0.3884530457643232,0.3012014121597932,0.11700260594198691,False,0.1542664102757259,0.1542664102757259,0.3884530457643232,,False,
LA-PH,2,2008-08,2,,0.03726380433373899,0.38845304577675105,0.18899374754355233,0.07341519686605527,False,0.11067900119979426,0.11067900119979426,0.38845304577675105,,False,
LA-PH,2,2008-09,3,,0.03726380433373899,0.38845304578917894,0.1953583375772189,0.07588754125218129,False,0.11315134558592028,0.11315134558592028,0.38845304578917894,,False,
LA-SL,2,2008-07,1,78.0,248.22334877599627,18.892039224304572,-1.2378289793405137,-23.38511363068188,False,224.8382351453144,224.8382351453144,18.892039224304572,136.17954340298616,False,
LA-SL,2,2008-08,2,63.0,243.29510466031275,33.938530951825236,-2.436752122470476,-82.69978733039008,False,160.59531732992266,160.59531732992266,33.938530951825236,78.48752546715126,False,
LA-SL,2,2008-09,3,85.0,244.52603183755488,42.665844836416404,-2.4084485837710794,-102.7584935716637,False,141.76753826589118,141.76753826589118,42.665844836416404,36.33555267875498,False,
LA-SV,2,2008-07,1,11.0,68.48153230416375,212.66465118739603,0.8071792344705938,171.6584903443982,False,240.14002264856194,240.14002264856194,212.66465118739603,139.66641653483472,False,
LA-SV,2,2008-08,2,4.0,57.324095448401025,324.8812039372836,0.4314935492523276,140.18414377226776,False,197.50823922066877,197.50823922066877,324.8812039372836,120.59206397283967,False,
LA-SV,2,2008-09,3,2.0,71.75182342727561,408.3002468181691,0.2849650228312296,116.35128915653624,False,188.10311258381185,188.10311258381185,408.3002468181691,128.6843642909746,False,
LA-VT,2,2008-07,1,132.0,118.13656938690869,151.27480616496433,1.0060028160935253,152.1828810059563,False,270.31945039286495,270.31945039286495,151.27480616496433,82.56584213705156,False,
LA-VT,2,2008-08,2,144.0,122.37915075288159,219.55824536828024,0.41478213560258276,91.06883790301116,False,213.44798865589274,213.44798865589274,219.55824536828024,60.00085894993168,False,
LA-VT,2,2008-09,3,158.0,144.61899619116025,271.6274270518166,0.26397711601983476,71.70342482502659,False,216.32242101618684,216.32242101618684,271.6274270518166,68.45468882655496,False,
LA-XA,2,2008-07,1,19.0,15.197158160638157,43.25967673630774,0.7391327996823867,31.97464597946215,False,47.171804140100306,47.171804140100306,43.25967673630774,17.18054559943044,False,
LA-XA,2,2008-08,2,7.0,16.515420915422165,45.63149741861225,0.32148402007746657,14.669797232290003,False,31.18521814771217,31.18521814771217,45.63149741861225,15.661240000431562,False,
LA-XA,2,2008-09,3,1.0,18.43408256951937,45.9158919647441,0.2898776224510201,13.309989595457917,False,31.744072164977286,31.744072164977286,45.9158919647441,18.64911069992371,False,
LA-XE,2,2008-07,1,0.0,2.363495274936344,1.9169836747593176,0.7354243182059724,1.4097964120218507,False,3.7732916869581947,3.7732916869581947,1.9169836747593176,2.727169203892211,False,
LA-XE,2,2008-08,2,0.0,1.443838621998147,2.058512759019054,0.005913083214843187,0.012172157242896107,False,1.456010779241043,1.456010779241043,2.058512759019054,0.8756076708237083,False,
